timestamp,strategy,n_eligible,n_busy,n_pass_long,n_pass_short,n_score_cut,n_candidates,top_long_blocker,top_long_blocker_n,top_short_blocker,top_short_blocker_n,long_blockers,short_blockers
2026-09-05T12:43:34Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:43:34Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:43:34Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:44:52Z,conservative,11,6,1,0,0,1,pc_24h<,5,,0,pc_24h<=5;pc_14d<=3;pc_7d<=2,
2026-09-05T12:44:52Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:44:52Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:44:52Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:45:59Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:45:59Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:45:59Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:45:59Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:47:08Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=3;pc_24h<=1,
2026-09-05T12:47:08Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:47:08Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:47:08Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:48:27Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=3;pc_24h<=1,
2026-09-05T12:48:27Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:48:27Z,daytrade,7,5,2,0,1,1,ret_30m<,2,ret_30m>,7,ret_30m<=2;rsi14>=2;ema_spread<=1,ret_30m>=7
2026-09-05T12:48:27Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:50:01Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=3;pc_14d<=3,
2026-09-05T12:50:01Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:50:01Z,daytrade,7,5,2,0,1,1,ret_30m<,2,ret_30m>,7,ret_30m<=2;rsi14>=2;ema_spread<=1,ret_30m>=7
2026-09-05T12:50:01Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:50:21Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=3;pc_14d<=3,
2026-09-05T12:50:21Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:50:21Z,daytrade,7,5,2,0,1,1,ret_30m<,2,ret_30m>,7,ret_30m<=2;rsi14>=2;ema_spread<=1,ret_30m>=7
2026-09-05T12:50:21Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:51:31Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:51:31Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:51:31Z,daytrade,7,5,2,0,1,1,ret_30m<,2,ret_30m>,7,ret_30m<=2;rsi14>=2;ema_spread<=1,ret_30m>=7
2026-09-05T12:51:31Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:52:41Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:52:41Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:52:41Z,daytrade,7,5,2,0,1,1,ret_30m<,2,ret_30m>,7,ret_30m<=2;rsi14>=2;ema_spread<=1,ret_30m>=7
2026-09-05T12:52:41Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:54:02Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:54:02Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:54:02Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:54:02Z,aggressive,32,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=3;pc_7d<=1,
2026-09-05T12:55:12Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:55:12Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:55:12Z,daytrade,7,5,2,0,1,1,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T12:55:12Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T12:56:33Z,conservative,10,6,1,0,0,1,pc_24h<,4,,0,pc_24h<=4;pc_14d<=3;pc_7d<=2,
2026-09-05T12:56:33Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:56:33Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=2,ret_30m>=7
2026-09-05T12:56:33Z,aggressive,32,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=3;pc_7d<=1,
2026-09-05T12:57:41Z,conservative,10,6,1,0,0,1,pc_14d<,4,,0,pc_14d<=4;pc_24h<=3;pc_7d<=2,
2026-09-05T12:57:41Z,longshort,16,5,1,0,0,1,pc_1h<,15,pc_1h>,14,pc_1h<=15,pc_1h>=14;pc_24h>=2
2026-09-05T12:57:41Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=2,ret_30m>=7
2026-09-05T12:57:41Z,aggressive,33,2,4,0,0,4,pc_1h<,24,,0,pc_1h<=24;pc_24h<=4;pc_7d<=1,
2026-09-05T13:05:11Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:05:11Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:05:11Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=2,ret_30m>=7
2026-09-05T13:05:11Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:06:24Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:06:24Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:06:24Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=2,ret_30m>=7
2026-09-05T13:06:24Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:07:34Z,conservative,10,6,1,0,0,1,pc_14d<,4,,0,pc_14d<=4;pc_24h<=2;pc_7d<=2;pc_1h<=1,
2026-09-05T13:07:34Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:07:34Z,daytrade,7,5,2,0,0,2,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T13:07:34Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:08:35Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:08:35Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:08:35Z,daytrade,7,5,2,0,0,2,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T13:08:35Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:09:36Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:09:36Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:09:36Z,daytrade,7,5,2,0,0,2,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T13:09:36Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:11:10Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:11:10Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:11:10Z,daytrade,7,5,2,0,0,2,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=2,ret_30m>=7
2026-09-05T13:11:10Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:12:21Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:12:21Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:12:21Z,daytrade,7,5,2,0,0,2,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=1,ret_30m>=7
2026-09-05T13:12:21Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:13:31Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:13:31Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:13:31Z,daytrade,7,5,2,0,1,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=1,ret_30m>=7
2026-09-05T13:13:31Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:14:12Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:14:12Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:14:12Z,daytrade,7,5,2,0,1,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=1,ret_30m>=7
2026-09-05T13:14:12Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:15:13Z,conservative,10,6,2,0,0,2,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_1h<=1,
2026-09-05T13:15:13Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:15:13Z,daytrade,7,5,2,0,1,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=1,ret_30m>=7
2026-09-05T13:15:13Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:16:24Z,conservative,10,6,2,0,0,2,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_1h<=1,
2026-09-05T13:16:24Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:16:24Z,daytrade,7,5,2,0,1,1,ret_30m<,5,ret_30m>,7,ret_30m<=5,ret_30m>=7
2026-09-05T13:16:24Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=6;pc_7d<=2,
2026-09-05T13:17:34Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:17:34Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:17:34Z,daytrade,7,5,2,0,1,1,ret_30m<,5,ret_30m>,7,ret_30m<=5,ret_30m>=7
2026-09-05T13:17:34Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:18:45Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:18:45Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:18:45Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:18:45Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:19:45Z,conservative,9,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=2;pc_14d<=2;pc_1h<=1,
2026-09-05T13:19:45Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:19:45Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:19:45Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:20:46Z,conservative,9,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=2;pc_14d<=2;pc_1h<=1,
2026-09-05T13:20:46Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:20:46Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:20:46Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:21:57Z,conservative,9,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=2;pc_14d<=2;pc_1h<=1,
2026-09-05T13:21:57Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:21:57Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:21:57Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:23:08Z,conservative,9,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=2;pc_14d<=2;pc_1h<=1,
2026-09-05T13:23:08Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:23:08Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:23:08Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:23:33Z,conservative,9,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_7d<=2;pc_14d<=2;pc_1h<=1,
2026-09-05T13:23:33Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:23:33Z,daytrade,7,5,1,0,0,1,ret_30m<,6,ret_30m>,7,ret_30m<=6,ret_30m>=7
2026-09-05T13:23:33Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:24:42Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:24:42Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:24:42Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T13:24:42Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:25:51Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:25:51Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:25:51Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T13:25:51Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:27:01Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:27:01Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:27:01Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T13:27:01Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:28:11Z,conservative,9,6,1,0,0,1,pc_14d<,3,,0,pc_14d<=3;pc_24h<=2;pc_7d<=2;pc_1h<=1,
2026-09-05T13:28:11Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:28:11Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T13:28:11Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:29:12Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:29:12Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:29:12Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T13:29:12Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:30:23Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:30:23Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:30:23Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T13:30:23Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:31:29Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:31:29Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:31:29Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T13:31:29Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:32:40Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:32:40Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=3,pc_1h>=14;pc_24h>=2
2026-09-05T13:32:40Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T13:32:40Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:34:20Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:34:20Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:34:20Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T13:34:20Z,aggressive,33,2,16,0,0,16,pc_24h<,8,,0,pc_24h<=8;pc_1h<=8;pc_7d<=1,
2026-09-05T13:35:33Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:35:33Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:35:33Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,6,ret_30m<=6;rsi14>=1,ret_30m>=6;ema_spread>=1
2026-09-05T13:35:33Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:36:38Z,conservative,10,6,2,0,0,2,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_1h<=1,
2026-09-05T13:36:38Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:36:38Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,6,ret_30m<=6;rsi14>=1,ret_30m>=6;ema_spread>=1
2026-09-05T13:36:38Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:37:54Z,conservative,10,6,2,0,0,2,pc_14d<,4,,0,pc_14d<=4;pc_7d<=2;pc_24h<=1;pc_1h<=1,
2026-09-05T13:37:54Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=2;pc_7d<=1,pc_1h>=14;pc_24h>=2
2026-09-05T13:37:54Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,6,ret_30m<=6;rsi14>=1,ret_30m>=6;ema_spread>=1
2026-09-05T13:37:54Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:39:05Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:39:05Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=3,pc_1h>=14;pc_24h>=2
2026-09-05T13:39:05Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,5,ret_30m<=6;rsi14>=1,ret_30m>=5;ema_spread>=2
2026-09-05T13:39:05Z,aggressive,33,2,17,0,0,17,pc_1h<,8,,0,pc_1h<=8;pc_24h<=7;pc_7d<=1,
2026-09-05T13:40:20Z,conservative,10,6,1,0,0,1,pc_24h<,3,,0,pc_24h<=3;pc_14d<=3;pc_7d<=2;pc_1h<=1,
2026-09-05T13:40:20Z,longshort,16,5,7,0,0,7,pc_1h<,6,pc_1h>,14,pc_1h<=6;pc_24h<=3,pc_1h>=14;pc_24h>=2
