timestamp,universe,breadth_up_pct,median_24h,p10_24h,p90_24h,btc_24h,eth_24h,total_volume_bn
2026-09-05T02:11:34Z,60,30.0,-1.21,-3.48,4.07,-1.57,-2.0,63.64
2026-09-05T02:24:17Z,60,33.3,-1.07,-3.69,3.61,-1.41,-1.94,63.53
2026-09-05T02:25:28Z,60,36.7,-0.85,-3.59,3.67,-1.38,-1.89,63.43
2026-09-05T02:26:39Z,60,35.0,-0.91,-3.54,3.55,-1.38,-1.89,63.52
2026-09-05T02:27:40Z,60,36.7,-0.84,-3.63,3.38,-1.36,-1.87,63.52
2026-09-05T02:28:40Z,60,36.7,-0.85,-3.55,3.29,-1.37,-1.87,63.47
2026-09-05T02:29:52Z,60,35.0,-0.84,-3.62,3.29,-1.38,-1.87,63.52
2026-09-05T02:31:03Z,60,35.0,-0.89,-3.74,3.34,-1.51,-1.97,63.58
2026-09-05T02:32:13Z,60,35.0,-0.94,-3.69,3.41,-1.51,-1.98,63.49
2026-09-05T02:36:53Z,60,33.3,-0.82,-3.51,3.31,-1.4,-1.85,63.48
2026-09-05T02:38:03Z,60,33.3,-0.84,-3.53,3.62,-1.46,-1.91,63.49
2026-09-05T02:39:14Z,60,33.3,-0.86,-3.53,3.81,-1.47,-1.96,63.46
2026-09-05T02:40:14Z,60,31.7,-0.95,-3.54,3.97,-1.48,-2.0,63.5
2026-09-05T02:41:15Z,60,36.7,-0.85,-3.5,4.27,-1.49,-2.01,63.4
2026-09-05T02:42:25Z,60,35.0,-0.86,-3.51,4.33,-1.47,-1.98,63.47
2026-09-05T02:43:36Z,60,35.0,-0.85,-3.48,4.35,-1.47,-1.98,63.46
2026-09-05T02:44:46Z,60,36.7,-0.9,-3.47,4.31,-1.45,-1.96,63.39
2026-09-05T02:53:34Z,60,36.7,-1.22,-3.78,4.33,-1.43,-2.05,63.41
2026-09-05T02:54:51Z,60,35.0,-1.18,-3.67,5.11,-1.41,-2.05,63.31
2026-09-05T02:56:01Z,60,35.0,-1.19,-3.69,5.1,-1.48,-2.09,63.23
2026-09-05T02:57:02Z,60,35.0,-1.2,-3.68,5.04,-1.48,-2.07,63.21
2026-09-05T02:58:03Z,60,35.0,-1.2,-3.63,4.95,-1.5,-2.08,63.28
2026-09-05T02:59:13Z,60,38.3,-1.19,-3.59,4.86,-1.49,-2.07,63.28
2026-09-05T03:00:22Z,60,38.3,-1.18,-3.62,4.96,-1.51,-2.09,63.36
2026-09-05T03:01:32Z,60,36.7,-1.19,-3.71,5.16,-1.56,-2.15,63.19
2026-09-05T03:23:48Z,60,38.3,-1.05,-3.7,6.09,-1.66,-2.34,62.52
2026-09-05T03:25:00Z,60,38.3,-1.05,-3.69,6.07,-1.65,-2.33,62.68
2026-09-05T03:26:10Z,60,38.3,-1.07,-3.62,6.09,-1.56,-2.2,62.73
2026-09-05T03:27:15Z,60,38.3,-1.09,-3.57,6.09,-1.56,-2.21,62.66
2026-09-05T03:28:16Z,60,36.7,-1.14,-3.51,6.09,-1.58,-2.21,62.57
2026-09-05T03:29:28Z,60,35.0,-1.16,-3.48,6.09,-1.55,-2.18,62.68
2026-09-05T03:30:37Z,60,36.7,-1.09,-3.55,6.12,-1.53,-2.14,62.58
2026-09-05T03:31:43Z,60,36.7,-1.1,-3.58,6.07,-1.54,-2.16,62.61
2026-09-05T03:54:18Z,60,38.3,-0.86,-3.62,6.4,-1.62,-2.07,62.45
2026-09-05T03:55:28Z,60,35.0,-0.87,-3.66,6.39,-1.63,-2.1,62.51
2026-09-05T03:56:38Z,60,36.7,-0.89,-3.71,6.41,-1.6,-2.09,62.61
2026-09-05T03:57:39Z,60,38.3,-0.9,-3.62,6.39,-1.57,-2.1,62.6
2026-09-05T03:58:40Z,60,35.0,-0.93,-3.63,6.21,-1.6,-2.13,62.51
2026-09-05T03:59:50Z,60,35.0,-0.94,-3.64,6.34,-1.6,-2.13,62.53
2026-09-05T04:01:01Z,60,38.3,-0.94,-3.56,6.36,-1.56,-2.09,62.51
2026-09-05T04:02:11Z,60,38.3,-1.02,-3.56,6.33,-1.52,-2.05,62.49
2026-09-05T04:24:34Z,60,35.0,-1.28,-3.89,5.94,-1.92,-2.49,62.01
2026-09-05T04:25:53Z,60,35.0,-1.28,-3.92,5.41,-1.95,-2.49,61.93
2026-09-05T04:27:03Z,60,33.3,-1.36,-3.91,5.33,-1.95,-2.49,61.97
2026-09-05T04:28:04Z,60,33.3,-1.41,-3.96,5.54,-2.01,-2.65,61.94
2026-09-05T04:29:04Z,60,31.7,-1.44,-3.97,5.51,-2.05,-2.75,61.75
2026-09-05T04:30:14Z,60,31.7,-1.44,-4.03,5.35,-2.04,-2.76,61.75
2026-09-05T04:31:24Z,60,31.7,-1.46,-3.97,5.4,-2.05,-2.79,61.66
2026-09-05T04:32:34Z,60,31.7,-1.35,-3.99,5.67,-2.01,-2.62,61.54
2026-09-05T04:54:11Z,60,35.0,-1.06,-3.73,6.12,-1.91,-2.37,61.24
2026-09-05T04:55:29Z,60,33.3,-1.0,-3.7,6.18,-1.88,-2.32,61.5
2026-09-05T04:56:40Z,60,35.0,-0.98,-3.71,6.36,-1.93,-2.36,61.48
2026-09-05T04:57:41Z,60,35.0,-1.0,-3.64,6.3,-1.91,-2.35,61.46
2026-09-05T04:58:41Z,60,35.0,-0.97,-3.6,6.18,-1.9,-2.34,61.23
2026-09-05T04:59:51Z,60,36.7,-0.93,-3.59,6.02,-1.89,-2.33,61.26
2026-09-05T05:01:01Z,60,36.7,-0.91,-3.44,6.3,-1.84,-2.29,61.3
2026-09-05T05:02:11Z,60,36.7,-0.98,-3.44,6.28,-1.83,-2.31,61.29
2026-09-05T05:03:12Z,60,36.7,-0.93,-3.51,6.42,-1.82,-2.32,61.29
2026-09-05T05:04:13Z,60,36.7,-0.98,-3.53,6.29,-1.86,-2.39,61.27
2026-09-05T05:05:32Z,60,35.0,-1.0,-3.61,6.16,-1.9,-2.45,61.29
2026-09-05T05:06:43Z,60,35.0,-1.0,-3.61,6.0,-1.88,-2.44,61.24
2026-09-05T05:07:55Z,60,33.3,-1.0,-3.62,6.1,-1.88,-2.45,61.23
2026-09-05T05:09:01Z,60,33.3,-1.03,-3.7,5.71,-1.91,-2.55,61.18
2026-09-05T05:10:03Z,60,31.7,-1.03,-3.71,5.4,-1.96,-2.61,61.07
2026-09-05T05:11:09Z,60,35.0,-0.95,-3.61,5.54,-1.94,-2.6,61.08
2026-09-05T05:12:20Z,60,33.3,-1.0,-3.65,5.63,-1.94,-2.62,61.29
2026-09-05T05:13:30Z,60,36.7,-0.91,-3.5,5.89,-1.82,-2.54,61.25
2026-09-05T05:14:45Z,60,35.0,-0.83,-3.52,5.97,-1.79,-2.51,61.23
2026-09-05T05:15:45Z,60,36.7,-0.83,-3.45,6.07,-1.75,-2.45,61.31
2026-09-05T05:16:51Z,60,35.0,-0.82,-3.43,6.3,-1.74,-2.45,61.3
2026-09-05T05:18:01Z,60,35.0,-0.76,-3.42,6.41,-1.72,-2.41,61.21
2026-09-05T05:19:11Z,60,35.0,-0.82,-3.54,6.16,-1.82,-2.5,61.17
2026-09-05T05:20:17Z,60,33.3,-0.82,-3.54,5.68,-1.83,-2.49,61.2
2026-09-05T05:21:18Z,60,35.0,-0.82,-3.55,6.16,-1.85,-2.53,61.17
2026-09-05T05:22:23Z,60,35.0,-0.81,-3.5,5.53,-1.82,-2.49,61.19
2026-09-05T05:23:33Z,60,36.7,-0.85,-3.55,5.58,-1.84,-2.52,61.15
2026-09-05T05:23:58Z,60,36.7,-0.85,-3.55,5.58,-1.84,-2.52,61.15
2026-09-05T05:25:25Z,60,35.0,-1.03,-3.69,6.11,-1.92,-2.61,61.3
2026-09-05T05:26:33Z,60,36.7,-1.01,-3.4,5.86,-1.89,-2.57,61.17
2026-09-05T05:27:39Z,60,36.7,-0.93,-3.47,6.36,-1.89,-2.55,61.2
2026-09-05T05:28:49Z,60,36.7,-0.93,-3.38,6.68,-1.87,-2.51,61.08
2026-09-05T05:29:50Z,60,36.7,-0.81,-3.34,6.74,-1.83,-2.45,61.18
2026-09-05T05:31:01Z,60,36.7,-0.65,-3.23,6.79,-1.7,-2.36,61.18
2026-09-05T05:32:09Z,60,36.7,-0.62,-3.2,7.06,-1.66,-2.3,61.1
2026-09-05T05:34:36Z,60,38.3,-0.79,-3.23,6.86,-1.68,-2.38,61.05
2026-09-05T05:35:39Z,60,38.3,-0.56,-3.25,6.8,-1.7,-2.39,61.05
2026-09-05T05:36:49Z,60,38.3,-0.58,-3.24,7.14,-1.67,-2.34,61.11
2026-09-05T05:37:56Z,60,38.3,-0.58,-3.19,6.49,-1.72,-2.4,60.89
2026-09-05T05:38:57Z,60,36.7,-0.57,-3.19,6.45,-1.73,-2.42,60.85
2026-09-05T05:40:08Z,60,38.3,-0.57,-3.08,6.13,-1.69,-2.38,60.91
2026-09-05T05:41:11Z,60,40.0,-0.53,-3.06,6.75,-1.66,-2.34,60.84
2026-09-05T05:42:21Z,60,40.0,-0.5,-3.1,6.55,-1.68,-2.39,60.81
2026-09-05T05:43:30Z,60,40.0,-0.5,-3.06,6.04,-1.7,-2.4,60.81
2026-09-05T05:44:10Z,60,40.0,-0.5,-3.06,6.04,-1.7,-2.4,60.81
2026-09-05T05:45:20Z,60,43.3,-0.5,-3.18,6.02,-1.71,-2.39,61.0
2026-09-05T05:46:23Z,60,40.0,-0.5,-3.22,5.82,-1.8,-2.45,60.84
2026-09-05T05:47:34Z,60,43.3,-0.6,-3.33,5.71,-1.78,-2.4,60.87
2026-09-05T05:48:43Z,60,45.0,-0.38,-3.31,5.64,-1.73,-2.36,60.75
2026-09-05T05:49:44Z,60,45.0,-0.36,-3.16,5.69,-1.71,-2.34,60.78
2026-09-05T05:50:54Z,60,45.0,-0.24,-3.02,5.79,-1.68,-2.25,60.78
2026-09-05T05:51:57Z,60,45.0,-0.18,-3.05,5.59,-1.68,-2.22,60.78
2026-09-05T05:53:08Z,60,45.0,-0.21,-2.85,5.56,-1.67,-2.2,60.78
2026-09-05T06:05:16Z,60,46.7,-0.16,-2.48,5.01,-1.64,-2.23,60.61
2026-09-05T06:06:27Z,60,48.3,-0.18,-2.51,4.64,-1.62,-2.23,60.57
2026-09-05T06:07:38Z,60,46.7,-0.2,-2.54,4.83,-1.64,-2.27,60.65
2026-09-05T06:08:38Z,60,46.7,-0.2,-2.5,4.49,-1.65,-2.26,60.54
2026-09-05T06:09:45Z,60,46.7,-0.25,-2.51,4.49,-1.67,-2.28,60.54
2026-09-05T06:11:14Z,60,50.0,0.0,-2.56,4.47,-1.78,-2.34,60.47
2026-09-05T06:12:27Z,60,48.3,-0.13,-2.55,5.13,-1.75,-2.37,60.77
2026-09-05T06:13:37Z,60,46.7,-0.08,-2.54,4.67,-1.76,-2.4,60.74
2026-09-05T06:14:28Z,60,46.7,-0.08,-2.54,4.67,-1.76,-2.4,60.74
2026-09-05T06:16:16Z,60,50.0,0.03,-2.45,5.17,-1.71,-2.45,60.64
2026-09-05T06:17:22Z,60,50.0,0.0,-2.44,5.46,-1.71,-2.44,60.64
2026-09-05T06:18:31Z,60,50.0,0.04,-2.43,5.93,-1.67,-2.43,60.58
2026-09-05T06:19:44Z,60,51.7,0.07,-2.42,5.98,-1.67,-2.42,60.36
2026-09-05T06:20:47Z,60,50.0,0.07,-2.39,6.03,-1.64,-2.39,60.48
2026-09-05T06:21:53Z,60,51.7,0.01,-2.38,6.02,-1.62,-2.38,60.56
2026-09-05T06:23:01Z,60,55.0,0.15,-2.34,6.05,-1.61,-2.34,60.41
2026-09-05T06:24:10Z,60,56.7,0.17,-2.33,6.04,-1.59,-2.33,60.49
2026-09-05T06:25:19Z,60,58.3,0.22,-2.31,5.87,-1.53,-2.31,60.53
2026-09-05T06:26:22Z,60,58.3,0.33,-2.26,5.49,-1.48,-2.26,60.47
2026-09-05T06:27:26Z,60,58.3,0.34,-2.21,5.52,-1.43,-2.21,60.54
2026-09-05T06:28:34Z,60,58.3,0.32,-2.2,5.67,-1.41,-2.2,60.44
2026-09-05T06:29:44Z,60,58.3,0.32,-2.17,5.7,-1.37,-2.17,60.54
2026-09-05T06:30:54Z,60,60.0,0.43,-2.13,5.7,-1.33,-2.13,60.5
2026-09-05T06:31:57Z,60,58.3,0.35,-2.17,6.02,-1.35,-2.17,60.42
2026-09-05T06:33:00Z,60,58.3,0.55,-2.12,5.88,-1.33,-2.12,60.32
2026-09-05T06:34:55Z,60,58.3,0.62,-2.1,5.98,-1.31,-2.1,60.34
2026-09-05T06:36:06Z,60,58.3,0.69,-2.09,5.48,-1.3,-2.09,60.41
2026-09-05T06:37:14Z,60,58.3,0.75,-1.99,5.86,-1.25,-1.99,60.4
2026-09-05T06:38:17Z,60,61.7,0.69,-1.96,5.85,-1.18,-1.96,60.21
2026-09-05T06:39:17Z,60,60.0,0.6,-2.1,5.44,-1.3,-2.06,60.23
2026-09-05T06:40:27Z,60,56.7,0.58,-2.1,5.4,-1.32,-2.07,60.19
2026-09-05T06:41:36Z,60,58.3,0.68,-2.05,5.46,-1.29,-2.05,60.44
2026-09-05T06:42:45Z,60,58.3,0.72,-2.11,5.4,-1.31,-2.09,60.49
2026-09-05T06:43:47Z,60,56.7,0.74,-2.19,5.43,-1.4,-2.19,60.48
2026-09-05T06:44:06Z,60,56.7,0.74,-2.19,5.43,-1.4,-2.19,60.48
2026-09-05T06:45:07Z,60,56.7,0.79,-2.24,5.48,-1.41,-2.17,60.35
2026-09-05T06:46:17Z,60,58.3,0.65,-2.2,5.45,-1.43,-2.2,60.28
2026-09-05T06:47:27Z,60,56.7,0.63,-2.17,5.39,-1.42,-2.17,60.3
2026-09-05T06:48:35Z,60,58.3,0.77,-2.13,5.31,-1.39,-2.13,60.28
2026-09-05T06:49:39Z,60,58.3,0.78,-2.11,5.34,-1.35,-2.11,60.27
2026-09-05T06:50:39Z,60,58.3,0.79,-2.13,5.34,-1.34,-2.11,60.21
2026-09-05T06:51:57Z,60,58.3,0.82,-2.1,5.26,-1.32,-2.1,60.05
2026-09-05T06:53:14Z,60,58.3,0.86,-2.05,5.5,-1.28,-2.07,60.13
2026-09-05T07:04:11Z,60,58.3,0.74,-2.15,5.16,-1.45,-2.24,60.02
2026-09-05T07:05:21Z,60,58.3,0.6,-2.12,5.32,-1.43,-2.28,60.1
2026-09-05T07:06:32Z,60,58.3,0.56,-2.32,5.45,-1.47,-2.32,60.02
2026-09-05T07:07:33Z,60,56.7,0.41,-2.29,5.43,-1.44,-2.29,60.01
2026-09-05T07:08:33Z,60,56.7,0.45,-2.34,5.03,-1.47,-2.34,60.06
2026-09-05T07:10:02Z,60,55.0,0.38,-2.3,5.19,-1.49,-2.37,60.07
2026-09-05T07:11:12Z,60,56.7,0.41,-2.18,5.06,-1.5,-2.37,59.98
2026-09-05T07:12:22Z,60,56.7,0.38,-2.4,4.94,-1.52,-2.4,60.02
2026-09-05T07:13:56Z,60,53.3,0.34,-2.4,5.28,-1.53,-2.44,60.06
2026-09-05T07:15:07Z,60,55.0,0.37,-2.42,5.24,-1.53,-2.42,59.98
2026-09-05T07:16:16Z,60,55.0,0.42,-2.35,5.48,-1.49,-2.36,60.07
2026-09-05T07:17:26Z,60,55.0,0.38,-2.3,5.56,-1.45,-2.3,59.86
2026-09-05T07:18:27Z,60,55.0,0.4,-2.32,5.61,-1.46,-2.32,59.89
2026-09-05T07:19:28Z,60,55.0,0.38,-2.34,5.71,-1.46,-2.34,59.87
2026-09-05T07:20:38Z,60,55.0,0.42,-2.36,5.85,-1.48,-2.36,59.95
2026-09-05T07:21:50Z,60,55.0,0.36,-2.44,5.85,-1.53,-2.4,59.98
2026-09-05T07:23:00Z,60,58.3,0.43,-2.44,5.86,-1.44,-2.27,59.9
2026-09-05T07:23:56Z,60,58.3,0.4,-2.47,5.79,-1.43,-2.27,59.92
2026-09-05T07:24:57Z,60,58.3,0.41,-2.49,5.86,-1.41,-2.21,59.86
2026-09-05T07:26:07Z,60,56.7,0.4,-2.49,5.99,-1.4,-2.2,59.9
2026-09-05T07:27:18Z,60,56.7,0.41,-2.53,6.16,-1.4,-2.21,59.96
2026-09-05T07:28:29Z,60,56.7,0.37,-2.55,6.1,-1.4,-2.21,59.96
2026-09-05T07:29:30Z,60,55.0,0.29,-2.59,6.17,-1.4,-2.22,59.94
2026-09-05T07:30:30Z,60,56.7,0.33,-2.6,6.07,-1.39,-2.16,59.96
2026-09-05T07:31:41Z,60,53.3,0.18,-2.59,5.97,-1.41,-2.16,60.02
2026-09-05T07:32:52Z,60,55.0,0.25,-2.59,5.96,-1.39,-2.14,59.84
2026-09-05T07:34:17Z,60,55.0,0.24,-2.58,6.01,-1.43,-2.17,59.98
2026-09-05T07:35:18Z,60,53.3,0.33,-2.53,6.26,-1.38,-2.1,59.82
2026-09-05T07:36:19Z,60,55.0,0.32,-2.53,6.15,-1.37,-2.08,59.88
2026-09-05T07:37:28Z,60,53.3,0.29,-2.52,6.0,-1.34,-2.02,60.01
2026-09-05T07:38:39Z,60,53.3,0.31,-2.43,5.71,-1.29,-1.95,59.97
2026-09-05T07:39:49Z,60,53.3,0.42,-2.28,5.57,-1.26,-1.87,59.82
2026-09-05T07:40:52Z,60,55.0,0.35,-2.38,5.38,-1.28,-1.89,59.8
2026-09-05T07:41:53Z,60,55.0,0.26,-2.33,5.34,-1.26,-1.89,59.8
2026-09-05T07:43:04Z,60,55.0,0.29,-2.3,5.31,-1.26,-1.9,59.81
2026-09-05T07:44:10Z,60,55.0,0.25,-2.3,5.2,-1.27,-1.9,59.78
2026-09-05T07:45:18Z,60,55.0,0.36,-2.37,4.66,-1.27,-1.92,59.74
2026-09-05T07:46:21Z,60,55.0,0.4,-2.33,4.44,-1.24,-1.87,59.85
2026-09-05T07:47:22Z,60,55.0,0.29,-2.33,4.29,-1.23,-1.87,59.68
2026-09-05T07:48:32Z,60,55.0,0.3,-2.35,4.28,-1.18,-1.86,59.63
2026-09-05T07:49:43Z,60,51.7,0.13,-2.34,4.79,-1.2,-1.9,59.61
2026-09-05T07:50:51Z,60,53.3,0.13,-2.4,4.93,-1.18,-1.87,59.72
2026-09-05T07:51:54Z,60,51.7,0.1,-2.37,4.91,-1.21,-1.93,59.6
2026-09-05T07:52:55Z,60,53.3,0.15,-2.37,4.92,-1.18,-1.87,59.68
2026-09-05T08:04:31Z,60,51.7,0.45,-2.41,5.06,-1.19,-1.93,58.88
2026-09-05T08:05:51Z,60,51.7,0.51,-2.41,4.83,-1.16,-1.91,58.9
2026-09-05T08:07:03Z,60,51.7,0.57,-2.41,4.92,-1.14,-1.93,59.08
2026-09-05T08:08:03Z,60,50.0,0.36,-2.68,4.47,-1.29,-2.11,58.89
2026-09-05T08:09:04Z,60,50.0,0.4,-2.49,4.68,-1.29,-2.1,58.82
2026-09-05T08:10:14Z,60,50.0,0.36,-2.5,4.68,-1.28,-2.11,58.82
2026-09-05T08:11:24Z,60,50.0,0.37,-2.55,4.65,-1.29,-2.14,58.87
2026-09-05T08:12:35Z,60,50.0,0.45,-2.48,4.34,-1.29,-2.14,58.83
2026-09-05T08:13:46Z,60,50.0,0.43,-2.52,4.24,-1.29,-2.16,58.88
2026-09-05T08:14:47Z,60,50.0,0.35,-2.47,4.15,-1.26,-2.17,58.82
2026-09-05T08:15:56Z,60,50.0,0.17,-2.54,4.04,-1.36,-2.26,58.87
2026-09-05T08:17:07Z,60,50.0,0.15,-2.52,4.36,-1.35,-2.23,58.7
2026-09-05T08:18:15Z,60,50.0,0.11,-2.53,4.39,-1.41,-2.29,58.64
2026-09-05T08:19:18Z,60,50.0,0.46,-2.62,4.27,-1.39,-2.25,58.75
2026-09-05T08:20:19Z,60,50.0,0.45,-2.64,4.41,-1.41,-2.3,58.75
2026-09-05T08:21:28Z,60,50.0,0.32,-2.84,4.16,-1.45,-2.33,58.94
2026-09-05T08:22:39Z,60,50.0,0.38,-2.83,4.26,-1.44,-2.29,58.88
2026-09-05T08:23:16Z,60,50.0,0.38,-2.83,4.26,-1.44,-2.29,58.88
2026-09-05T08:24:20Z,60,50.0,0.43,-3.1,4.12,-1.47,-2.3,58.77
2026-09-05T08:25:23Z,60,50.0,0.33,-2.83,4.19,-1.51,-2.33,58.76
2026-09-05T08:26:33Z,60,50.0,0.27,-3.22,4.18,-1.55,-2.38,58.87
2026-09-05T08:27:43Z,60,50.0,0.28,-3.3,4.11,-1.62,-2.42,58.9
2026-09-05T08:28:54Z,60,50.0,0.25,-3.21,4.05,-1.64,-2.42,58.85
2026-09-05T08:29:55Z,60,50.0,0.29,-3.17,4.17,-1.62,-2.38,58.87
2026-09-05T08:30:55Z,60,50.0,0.37,-3.23,3.99,-1.69,-2.45,58.79
2026-09-05T08:32:05Z,60,50.0,0.41,-3.07,4.08,-1.7,-2.44,58.63
2026-09-05T08:34:01Z,60,50.0,0.47,-2.98,4.15,-1.68,-2.4,58.68
2026-09-05T08:35:11Z,60,50.0,0.3,-2.75,4.12,-1.8,-2.49,58.69
2026-09-05T08:36:12Z,60,50.0,0.29,-2.78,3.99,-1.86,-2.59,58.58
2026-09-05T08:37:22Z,60,50.0,0.27,-3.22,4.0,-1.84,-2.59,58.53
2026-09-05T08:38:22Z,60,50.0,0.32,-3.26,4.17,-1.85,-2.59,58.41
2026-09-05T08:39:32Z,60,50.0,0.26,-2.73,4.18,-1.83,-2.57,58.56
2026-09-05T08:40:41Z,60,50.0,0.33,-2.69,4.26,-1.82,-2.56,58.5
2026-09-05T08:41:54Z,60,50.0,0.37,-2.66,4.17,-1.83,-2.57,58.42
2026-09-05T08:43:28Z,60,50.0,0.38,-2.75,4.17,-1.86,-2.58,58.53
2026-09-05T08:44:38Z,60,50.0,0.34,-2.72,3.9,-1.83,-2.55,58.6
2026-09-05T08:45:45Z,60,50.0,0.29,-2.72,4.04,-1.77,-2.52,58.44
2026-09-05T08:46:45Z,60,50.0,0.19,-2.94,4.01,-1.77,-2.51,58.48
2026-09-05T08:47:51Z,60,50.0,0.02,-2.97,4.01,-1.82,-2.63,58.29
2026-09-05T08:49:01Z,60,48.3,-0.11,-3.0,4.09,-1.84,-2.66,58.13
2026-09-05T08:50:12Z,60,48.3,-0.29,-2.85,4.0,-1.86,-2.71,58.21
2026-09-05T08:51:18Z,60,48.3,-0.34,-2.97,3.91,-1.86,-2.86,58.08
2026-09-05T08:52:18Z,60,46.7,-0.36,-3.0,3.92,-1.88,-2.81,58.05
2026-09-05T09:04:19Z,60,45.0,-0.37,-2.99,4.04,-1.86,-2.86,57.58
2026-09-05T09:05:29Z,60,45.0,-0.31,-3.1,4.08,-1.81,-2.81,57.51
2026-09-05T09:06:39Z,60,45.0,-0.27,-3.1,4.09,-1.79,-2.83,57.44
2026-09-05T09:07:42Z,60,45.0,-0.31,-3.1,4.04,-1.8,-2.81,57.39
2026-09-05T09:08:49Z,60,45.0,-0.24,-3.17,3.93,-1.75,-2.77,57.26
2026-09-05T09:10:06Z,60,45.0,-0.28,-3.21,3.97,-1.73,-2.75,57.37
2026-09-05T09:11:17Z,60,45.0,-0.33,-3.18,4.01,-1.74,-2.76,57.36
2026-09-05T09:12:25Z,60,46.7,-0.32,-3.28,3.81,-1.76,-2.8,57.37
2026-09-05T09:13:53Z,60,45.0,-0.17,-3.18,3.86,-1.72,-2.83,57.2
2026-09-05T09:14:54Z,60,48.3,-0.09,-3.09,3.91,-1.68,-2.79,57.25
2026-09-05T09:16:04Z,60,46.7,-0.11,-3.23,3.96,-1.71,-2.86,57.24
2026-09-05T09:17:15Z,60,46.7,-0.21,-3.34,3.77,-1.77,-3.03,57.24
2026-09-05T09:18:23Z,60,43.3,-0.37,-3.38,3.24,-1.93,-3.3,57.15
2026-09-05T09:19:25Z,60,41.7,-0.43,-3.39,3.43,-1.93,-3.36,57.11
2026-09-05T09:20:26Z,60,41.7,-0.37,-3.43,3.58,-1.85,-3.21,56.97
2026-09-05T09:21:37Z,60,43.3,-0.22,-3.26,3.65,-1.72,-2.99,56.9
2026-09-05T09:22:48Z,60,46.7,-0.2,-3.16,3.81,-1.64,-2.78,56.77
2026-09-05T09:23:43Z,60,46.7,-0.2,-3.16,3.81,-1.64,-2.78,56.77
2026-09-05T09:24:45Z,60,46.7,-0.13,-3.13,3.8,-1.63,-2.71,56.65
2026-09-05T09:25:46Z,60,46.7,-0.11,-3.12,3.75,-1.58,-2.58,56.65
2026-09-05T09:27:01Z,60,48.3,-0.01,-3.08,3.78,-1.57,-2.58,56.63
2026-09-05T09:28:12Z,60,45.0,-0.14,-3.1,3.78,-1.61,-2.6,56.69
2026-09-05T09:29:21Z,60,46.7,-0.08,-3.01,3.75,-1.62,-2.55,56.69
2026-09-05T09:30:28Z,60,48.3,-0.03,-3.04,3.62,-1.64,-2.56,56.6
2026-09-05T09:31:29Z,60,48.3,-0.07,-3.02,3.6,-1.61,-2.49,56.6
2026-09-05T09:32:32Z,60,46.7,-0.08,-3.09,3.59,-1.62,-2.58,56.44
2026-09-05T09:34:08Z,60,46.7,-0.11,-3.08,3.51,-1.74,-2.74,56.48
2026-09-05T09:35:19Z,60,45.0,-0.04,-3.1,3.54,-1.72,-2.72,56.34
2026-09-05T09:36:27Z,60,48.3,-0.02,-3.05,3.53,-1.69,-2.67,55.35
2026-09-05T09:37:27Z,60,48.3,-0.05,-3.08,3.43,-1.7,-2.69,55.27
2026-09-05T09:38:31Z,60,46.7,-0.11,-3.1,3.36,-1.82,-2.8,55.28
2026-09-05T09:39:40Z,60,45.0,-0.22,-3.09,3.38,-1.81,-2.85,55.24
2026-09-05T09:40:50Z,60,45.0,-0.26,-3.15,3.39,-1.8,-2.81,55.27
2026-09-05T09:41:58Z,60,45.0,-0.2,-3.23,3.42,-1.85,-2.8,55.18
2026-09-05T09:44:05Z,60,45.0,-0.21,-3.24,3.46,-1.82,-2.78,55.19
2026-09-05T09:45:15Z,60,43.3,-0.18,-3.25,3.47,-1.83,-2.76,55.25
2026-09-05T09:46:25Z,60,45.0,-0.21,-3.25,3.59,-1.87,-2.75,55.09
2026-09-05T09:47:33Z,60,43.3,-0.21,-3.27,3.6,-1.88,-2.73,55.03
2026-09-05T09:48:34Z,60,46.7,-0.23,-3.22,3.44,-1.82,-2.58,54.98
2026-09-05T09:49:37Z,60,48.3,-0.07,-3.12,3.44,-1.78,-2.53,55.07
2026-09-05T09:50:49Z,60,46.7,-0.16,-3.13,3.42,-1.79,-2.54,55.06
2026-09-05T09:51:59Z,60,46.7,-0.12,-3.09,3.53,-1.75,-2.5,55.01
2026-09-05T09:53:09Z,60,46.7,-0.3,-3.03,3.59,-1.71,-2.44,55.01
2026-09-05T10:04:08Z,60,48.3,-0.18,-3.14,3.19,-1.74,-2.55,54.57
2026-09-05T10:05:18Z,60,46.7,-0.14,-3.12,3.22,-1.79,-2.6,54.51
2026-09-05T10:06:29Z,60,48.3,-0.13,-2.97,3.24,-1.72,-2.5,54.49
2026-09-05T10:07:29Z,60,48.3,-0.18,-2.97,3.25,-1.69,-2.47,54.49
2026-09-05T10:08:49Z,60,50.0,0.02,-2.87,3.52,-1.65,-2.47,54.41
2026-09-05T10:09:59Z,60,51.7,0.13,-2.85,3.52,-1.65,-2.47,54.34
2026-09-05T10:11:09Z,60,50.0,0.07,-2.75,3.52,-1.59,-2.4,54.4
2026-09-05T10:12:20Z,60,46.7,-0.13,-2.74,3.53,-1.64,-2.43,54.34
2026-09-05T10:13:27Z,60,48.3,-0.06,-2.87,3.53,-1.69,-2.5,54.29
2026-09-05T10:14:27Z,60,46.7,-0.06,-2.82,3.55,-1.64,-2.45,54.26
2026-09-05T10:15:38Z,60,45.0,-0.24,-2.9,3.52,-1.65,-2.46,54.2
2026-09-05T10:16:49Z,60,45.0,-0.26,-2.92,3.58,-1.58,-2.38,54.23
