coin,ts_ms,price
ethereum,1788511500000,2518.984664996364
hyperliquid,1788511500000,86.06426047686432
monero,1788511500000,542.0802639048131
ripple,1788511500000,1.4489444681317103
solana,1788511500000,103.81122417354172
tron,1788511500000,0.3278945349621229
zcash,1788511500000,972.29659479083
binancecoin,1788511800000,717.3444196880366
bitcoin,1788511800000,81118.19368203588
bitcoin-cash,1788511800000,257.9580193228573
cardano,1788511800000,0.2214449762316408
chainlink,1788511800000,11.994616235176618
ethereum,1788511800000,2524.646976170636
hyperliquid,1788511800000,86.24618345744247
monero,1788511800000,546.5732366113838
ripple,1788511800000,1.4524617902997539
solana,1788511800000,104.08828472071309
tron,1788511800000,0.32805266264534916
zcash,1788511800000,982.4735436066853
binancecoin,1788512100000,718.8999298124767
bitcoin,1788512100000,81196.78278401293
bitcoin-cash,1788512100000,259.1760217442906
cardano,1788512100000,0.22235180514566358
chainlink,1788512100000,12.049640410014932
ethereum,1788512100000,2528.2611387644483
hyperliquid,1788512100000,86.72865659577205
monero,1788512100000,548.6591399037977
ripple,1788512100000,1.455875378451384
solana,1788512100000,104.42840662665111
tron,1788512100000,0.3281527457675809
zcash,1788512100000,1018.2626518653409
binancecoin,1788512400000,718.8207615022169
bitcoin,1788512400000,81129.17782120455
bitcoin-cash,1788512400000,259.370071629301
cardano,1788512400000,0.22281918518567054
chainlink,1788512400000,12.07380616573317
ethereum,1788512400000,2526.0965187419247
hyperliquid,1788512400000,86.8410106971982
monero,1788512400000,550.7172440317714
ripple,1788512400000,1.4565278606643113
solana,1788512400000,104.33797668682047
tron,1788512400000,0.3284630216064578
zcash,1788512400000,1021.9917039247673
binancecoin,1788512700000,719.1591837581203
bitcoin,1788512700000,81154.79078938671
bitcoin-cash,1788512700000,259.3917730401999
cardano,1788512700000,0.22340566286204597
chainlink,1788512700000,12.088536082408144
ethereum,1788512700000,2529.6668480350518
hyperliquid,1788512700000,86.69069356645299
monero,1788512700000,548.5261246735656
ripple,1788512700000,1.4561284050078815
solana,1788512700000,104.42893293250431
tron,1788512700000,0.3286657691661858
zcash,1788512700000,1010.9462160685183
binancecoin,1788513000000,719.1961551358564
bitcoin,1788513000000,81106.68455981665
bitcoin-cash,1788513000000,259.95156554464796
cardano,1788513000000,0.22367301514805674
chainlink,1788513000000,12.086248269006065
ethereum,1788513000000,2527.9331414234875
hyperliquid,1788513000000,86.6684618222637
monero,1788513000000,547.7385107537763
ripple,1788513000000,1.454921638352001
solana,1788513000000,104.27387949417053
tron,1788513000000,0.32873424940293977
zcash,1788513000000,1015.1911651076425
binancecoin,1788513300000,719.4408412372103
bitcoin,1788513300000,81088.30159569083
bitcoin-cash,1788513300000,260.5196806791025
cardano,1788513300000,0.22347085490812862
chainlink,1788513300000,12.087083087097845
ethereum,1788513300000,2530.2380840130027
hyperliquid,1788513300000,86.7349185793547
monero,1788513300000,549.4977827918744
ripple,1788513300000,1.4553802220452454
solana,1788513300000,104.22051925727817
tron,1788513300000,0.32838625987818165
zcash,1788513300000,1008.9020602937784
binancecoin,1788513600000,720.06533264359
bitcoin,1788513600000,81192.72146747676
bitcoin-cash,1788513600000,260.87968257700516
cardano,1788513600000,0.22406253442494123
chainlink,1788513600000,12.124111710195713
ethereum,1788513600000,2539.3667195541025
hyperliquid,1788513600000,86.88230064358619
monero,1788513600000,547.4662592597042
ripple,1788513600000,1.4587702771624966
solana,1788513600000,104.57859655876821
tron,1788513600000,0.32841292611131057
zcash,1788513600000,1012.1001989246993
binancecoin,1788513900000,717.7820385533066
bitcoin,1788513900000,80974.65219033699
bitcoin-cash,1788513900000,259.1971881588678
cardano,1788513900000,0.2228254976219674
chainlink,1788513900000,12.026857342349556
ethereum,1788513900000,2523.077133599393
hyperliquid,1788513900000,86.59523622017416
monero,1788513900000,545.6847780453412
ripple,1788513900000,1.4506809517063517
solana,1788513900000,104.06949380169296
tron,1788513900000,0.32821398000821017
zcash,1788513900000,1003.250996951156
binancecoin,1788514200000,717.976099029079
bitcoin,1788514200000,81019.21623363147
bitcoin-cash,1788514200000,259.04642661436765
cardano,1788514200000,0.22257660913749794
chainlink,1788514200000,12.016684122561804
ethereum,1788514200000,2522.0807380977844
hyperliquid,1788514200000,86.52930047812373
monero,1788514200000,546.9544178201115
ripple,1788514200000,1.4514591022042358
solana,1788514200000,104.10736005512571
tron,1788514200000,0.3280594016977893
zcash,1788514200000,1004.3712688349448
binancecoin,1788514500000,718.5713594768795
bitcoin,1788514500000,81066.3234753498
bitcoin-cash,1788514500000,259.53140450338054
cardano,1788514500000,0.22314888886271922
chainlink,1788514500000,12.078157123727037
ethereum,1788514500000,2526.35720148291
hyperliquid,1788514500000,86.74228518448683
monero,1788514500000,547.3191415797869
ripple,1788514500000,1.4545435285468864
solana,1788514500000,104.2711000958918
tron,1788514500000,0.3280794594496777
zcash,1788514500000,1004.0419188746932
binancecoin,1788514800000,719.2902123127255
bitcoin,1788514800000,81154.43482616104
bitcoin-cash,1788514800000,260.15293610327205
cardano,1788514800000,0.2233932032620787
chainlink,1788514800000,12.090725340542953
ethereum,1788514800000,2529.801808233851
hyperliquid,1788514800000,86.84008788182157
monero,1788514800000,551.0337701814831
ripple,1788514800000,1.455510328242733
solana,1788514800000,104.47444906081145
tron,1788514800000,0.32813222500059575
zcash,1788514800000,1000.419296258495
binancecoin,1788515100000,718.9652847433078
bitcoin,1788515100000,81159.00841393477
bitcoin-cash,1788515100000,260.3650891105034
cardano,1788515100000,0.22320605564356938
chainlink,1788515100000,12.075149989798238
ethereum,1788515100000,2529.38467310115
hyperliquid,1788515100000,86.82576816801046
monero,1788515100000,551.7019691230807
ripple,1788515100000,1.4531453677325257
solana,1788515100000,104.36046610555046
tron,1788515100000,0.3281266498133972
zcash,1788515100000,1002.1273249281618
binancecoin,1788515400000,718.8183740812692
bitcoin,1788515400000,81095.67557488885
bitcoin-cash,1788515400000,259.8704407702493
cardano,1788515400000,0.22225472977127358
chainlink,1788515400000,12.051376656792332
ethereum,1788515400000,2524.1642424269508
hyperliquid,1788515400000,86.56225786463389
monero,1788515400000,553.5977970853177
ripple,1788515400000,1.4512728410852458
solana,1788515400000,104.20645505911837
tron,1788515400000,0.32781334571651305
zcash,1788515400000,1002.7742419615305
binancecoin,1788515700000,719.0588746971378
bitcoin,1788515700000,81087.76183625651
bitcoin-cash,1788515700000,260.03565038941673
cardano,1788515700000,0.22140807033917168
chainlink,1788515700000,12.074067734584634
ethereum,1788515700000,2523.453075950233
hyperliquid,1788515700000,86.68011324001766
monero,1788515700000,562.3348568337882
ripple,1788515700000,1.452287150280243
solana,1788515700000,104.2434908911918
tron,1788515700000,0.32794339872046957
zcash,1788515700000,1004.9358977918995
binancecoin,1788516000000,718.6373918738404
bitcoin,1788516000000,81049.94245952881
bitcoin-cash,1788516000000,259.9269191863628
cardano,1788516000000,0.22108598096208193
chainlink,1788516000000,12.043877168533161
ethereum,1788516000000,2521.169697336325
hyperliquid,1788516000000,86.88306998855633
monero,1788516000000,562.6597670245774
ripple,1788516000000,1.4522283017674944
solana,1788516000000,104.05700165671402
tron,1788516000000,0.3279232026315066
zcash,1788516000000,1003.6051389314574
binancecoin,1788516300000,718.5086902329309
bitcoin,1788516300000,81087.76932662717
bitcoin-cash,1788516300000,260.0244336070521
cardano,1788516300000,0.22114764390441918
chainlink,1788516300000,12.019738930039859
ethereum,1788516300000,2523.893526369235
hyperliquid,1788516300000,87.2192168756827
monero,1788516300000,564.9899178650336
ripple,1788516300000,1.4522659462320406
solana,1788516300000,104.05811995296294
tron,1788516300000,0.3279903061676899
zcash,1788516300000,999.432270853757
binancecoin,1788516600000,717.2526714144492
bitcoin,1788516600000,80920.40955099954
bitcoin-cash,1788516600000,259.0105885569191
cardano,1788516600000,0.21917189490603572
chainlink,1788516600000,11.970298095403804
ethereum,1788516600000,2518.6190477311734
hyperliquid,1788516600000,87.03312336791842
monero,1788516600000,558.7435306641208
ripple,1788516600000,1.4465465170140943
solana,1788516600000,103.76772685362286
tron,1788516600000,0.32787434902822316
zcash,1788516600000,997.9130418286503
binancecoin,1788516900000,716.8526567872315
bitcoin,1788516900000,80951.1644720671
bitcoin-cash,1788516900000,258.6320188834867
cardano,1788516900000,0.21980072744091494
chainlink,1788516900000,11.977092962259047
ethereum,1788516900000,2519.6216835671494
hyperliquid,1788516900000,86.57892431102721
monero,1788516900000,553.741499745451
ripple,1788516900000,1.4470431080145632
solana,1788516900000,103.81055939936016
tron,1788516900000,0.32783925121043456
zcash,1788516900000,997.910265032981
binancecoin,1788517200000,716.7525940292112
bitcoin,1788517200000,80853.49494230602
bitcoin-cash,1788517200000,257.97023753566833
cardano,1788517200000,0.219452269527485
chainlink,1788517200000,11.954995192863338
ethereum,1788517200000,2517.059142373912
hyperliquid,1788517200000,86.6370900510718
monero,1788517200000,553.9186666172094
ripple,1788517200000,1.4451796532234726
solana,1788517200000,103.61716308045978
tron,1788517200000,0.3278684601935621
zcash,1788517200000,992.913831251846
binancecoin,1788517500000,717.6949295611175
bitcoin,1788517500000,80840.25251872354
bitcoin-cash,1788517500000,257.733668392881
cardano,1788517500000,0.2193999652725115
chainlink,1788517500000,11.948272623990395
ethereum,1788517500000,2516.4465481213624
hyperliquid,1788517500000,86.8097198898911
monero,1788517500000,556.7544944483919
ripple,1788517500000,1.4446855249315294
solana,1788517500000,103.62970892753147
tron,1788517500000,0.3278554423332561
zcash,1788517500000,993.7376918633948
binancecoin,1788517800000,719.192064100725
bitcoin,1788517800000,80934.79407189904
bitcoin-cash,1788517800000,258.1353285700784
cardano,1788517800000,0.22000796952401808
chainlink,1788517800000,11.966210898441577
ethereum,1788517800000,2520.6053042157987
hyperliquid,1788517800000,86.89218374451058
monero,1788517800000,557.4577658678478
ripple,1788517800000,1.4458752443831755
solana,1788517800000,103.84885677634134
tron,1788517800000,0.3279674730798568
zcash,1788517800000,994.5889909631384
binancecoin,1788518100000,719.6109417053194
bitcoin,1788518100000,80975.426674659
bitcoin-cash,1788518100000,258.5658697425894
cardano,1788518100000,0.22041979509576698
chainlink,1788518100000,11.986574514061997
ethereum,1788518100000,2522.955260641678
hyperliquid,1788518100000,86.71040406814635
monero,1788518100000,555.2450158257964
ripple,1788518100000,1.4462180226062389
solana,1788518100000,103.88515453912497
tron,1788518100000,0.32806537884502457
zcash,1788518100000,995.0098085616395
binancecoin,1788518400000,720.9275920475558
bitcoin,1788518400000,81071.91442741867
bitcoin-cash,1788518400000,259.57307520944175
cardano,1788518400000,0.2209644695939165
chainlink,1788518400000,12.02508586323669
ethereum,1788518400000,2526.5305793823045
hyperliquid,1788518400000,86.88123139358298
monero,1788518400000,553.3127519262418
ripple,1788518400000,1.4481657860531865
solana,1788518400000,104.01243487207827
tron,1788518400000,0.3281910684626082
zcash,1788518400000,999.8934698416418
binancecoin,1788518700000,721.1940447731156
bitcoin,1788518700000,81057.07245758746
bitcoin-cash,1788518700000,259.6858239852797
cardano,1788518700000,0.22076456875437356
chainlink,1788518700000,12.063867827491228
ethereum,1788518700000,2527.3448411106906
hyperliquid,1788518700000,86.73301839008411
monero,1788518700000,551.2090554004224
ripple,1788518700000,1.4467980566774217
solana,1788518700000,103.96783788193645
tron,1788518700000,0.328403580587984
zcash,1788518700000,1000.8230938946324
binancecoin,1788519000000,721.3109405152143
bitcoin,1788519000000,81073.532219473
bitcoin-cash,1788519000000,259.8442661745999
cardano,1788519000000,0.2207810362168849
chainlink,1788519000000,12.061627319376234
ethereum,1788519000000,2525.8239009348613
hyperliquid,1788519000000,87.02141628888711
monero,1788519000000,547.1993450011167
ripple,1788519000000,1.4473072732245709
solana,1788519000000,103.98598837868887
tron,1788519000000,0.3284422339442882
zcash,1788519000000,1001.3007293902386
binancecoin,1788519300000,721.3420967299755
bitcoin,1788519300000,81073.04014379502
bitcoin-cash,1788519300000,259.97605098713706
cardano,1788519300000,0.22084892441034484
chainlink,1788519300000,12.065667261902627
ethereum,1788519300000,2524.1966780054927
hyperliquid,1788519300000,87.0436102637275
monero,1788519300000,545.2390267967877
ripple,1788519300000,1.4478821415573546
solana,1788519300000,104.02179209909714
tron,1788519300000,0.32848353789470947
zcash,1788519300000,1001.6161121072129
binancecoin,1788519600000,722.3108765092703
bitcoin,1788519600000,81166.63283313578
bitcoin-cash,1788519600000,260.13448767074897
cardano,1788519600000,0.22096061670957162
chainlink,1788519600000,12.073979725347781
ethereum,1788519600000,2525.611160083241
hyperliquid,1788519600000,87.0112764015361
monero,1788519600000,548.5767043281688
ripple,1788519600000,1.4489458209938613
solana,1788519600000,104.09750745814806
tron,1788519600000,0.32846357373524093
zcash,1788519600000,1003.5805026131972
binancecoin,1788519900000,722.2720958241738
bitcoin,1788519900000,81096.6391263679
bitcoin-cash,1788519900000,259.8793866679025
cardano,1788519900000,0.22088206757751414
chainlink,1788519900000,12.04983058953951
ethereum,1788519900000,2521.5423278781595
hyperliquid,1788519900000,86.8920014431752
monero,1788519900000,548.8937628602097
ripple,1788519900000,1.4482537491467333
solana,1788519900000,104.04159695641206
tron,1788519900000,0.32838194954747324
zcash,1788519900000,998.6559995955554
binancecoin,1788520200000,723.0732489191354
bitcoin,1788520200000,81150.33950650424
bitcoin-cash,1788520200000,260.0304510494914
cardano,1788520200000,0.22092549596878255
chainlink,1788520200000,12.05430745686494
ethereum,1788520200000,2522.7548253141276
hyperliquid,1788520200000,86.93294455970575
monero,1788520200000,549.224512058282
ripple,1788520200000,1.4483784874796222
solana,1788520200000,104.06553709820002
tron,1788520200000,0.3284926638341509
zcash,1788520200000,1000.7821270295259
binancecoin,1788520500000,723.2912041086505
bitcoin,1788520500000,81176.45632034348
bitcoin-cash,1788520500000,260.07753358919507
cardano,1788520500000,0.22083094795980251
chainlink,1788520500000,12.034916937849028
ethereum,1788520500000,2522.535238048415
hyperliquid,1788520500000,86.89707809930675
monero,1788520500000,549.2894072175872
ripple,1788520500000,1.4473191604391824
solana,1788520500000,104.04124934281248
tron,1788520500000,0.3286664084682027
zcash,1788520500000,1001.5369226487517
binancecoin,1788520800000,723.47382191485
bitcoin,1788520800000,81171.73671927532
bitcoin-cash,1788520800000,259.63624410507896
cardano,1788520800000,0.22101479522188028
chainlink,1788520800000,12.03379820133832
ethereum,1788520800000,2522.6939638885447
hyperliquid,1788520800000,87.03253020147332
monero,1788520800000,549.8524789955587
ripple,1788520800000,1.4490125399215057
solana,1788520800000,104.0841200069982
tron,1788520800000,0.3289550544534064
zcash,1788520800000,1001.4160120900135
binancecoin,1788521100000,723.9549843510381
bitcoin,1788521100000,81266.14438776692
bitcoin-cash,1788521100000,259.9332784759397
cardano,1788521100000,0.2213284280632284
chainlink,1788521100000,12.047653580396952
ethereum,1788521100000,2524.666596325902
hyperliquid,1788521100000,86.92462559155526
monero,1788521100000,549.6117547215977
ripple,1788521100000,1.4506556505656798
solana,1788521100000,104.1650144679578
tron,1788521100000,0.3290054849708132
zcash,1788521100000,1003.7721010092826
binancecoin,1788521400000,724.3316727548518
bitcoin,1788521400000,81333.70985508345
bitcoin-cash,1788521400000,259.96020476221526
cardano,1788521400000,0.22166949727153462
chainlink,1788521400000,12.062525065183866
ethereum,1788521400000,2525.300346597136
hyperliquid,1788521400000,87.10105288257161
monero,1788521400000,548.731156828572
ripple,1788521400000,1.4526218144000445
solana,1788521400000,104.24802907743137
tron,1788521400000,0.32900520825041635
zcash,1788521400000,1004.2423267087986
binancecoin,1788521700000,724.1284709239271
bitcoin,1788521700000,81249.75681917125
bitcoin-cash,1788521700000,260.02493889288394
cardano,1788521700000,0.22163512853138576
chainlink,1788521700000,12.055834906298449
ethereum,1788521700000,2523.221589857464
hyperliquid,1788521700000,86.97155364669231
monero,1788521700000,547.6237154643735
ripple,1788521700000,1.4531351769408787
solana,1788521700000,104.25749807088862
tron,1788521700000,0.32898099234559963
zcash,1788521700000,1004.4139708257469
binancecoin,1788522000000,724.3500911746905
bitcoin,1788522000000,81282.76745619926
bitcoin-cash,1788522000000,260.2482812692248
cardano,1788522000000,0.2218530178646613
chainlink,1788522000000,12.062188797229197
ethereum,1788522000000,2526.125423668061
hyperliquid,1788522000000,87.05487895603493
monero,1788522000000,548.9627865079547
ripple,1788522000000,1.454473112153824
solana,1788522000000,104.46220615058971
tron,1788522000000,0.3295175547797482
zcash,1788522000000,1010.7687468572959
binancecoin,1788522300000,724.5298575208079
bitcoin,1788522300000,81239.64989053181
bitcoin-cash,1788522300000,260.42477518894975
cardano,1788522300000,0.2219168515113303
chainlink,1788522300000,12.052697343407685
ethereum,1788522300000,2525.0526417968663
hyperliquid,1788522300000,87.06245027330745
monero,1788522300000,544.7012952608254
ripple,1788522300000,1.4525611476961149
solana,1788522300000,104.38458966330379
tron,1788522300000,0.32956318862552964
zcash,1788522300000,1009.168563095006
binancecoin,1788522600000,724.517234584975
bitcoin,1788522600000,81252.467206476
bitcoin-cash,1788522600000,260.3702117819792
cardano,1788522600000,0.2217445099805261
chainlink,1788522600000,12.053083741735184
ethereum,1788522600000,2525.2720614998334
hyperliquid,1788522600000,87.09577118840515
monero,1788522600000,543.8118667688651
ripple,1788522600000,1.4518601706196557
solana,1788522600000,104.30628913262936
tron,1788522600000,0.32965005742343734
zcash,1788522600000,1011.5415024493487
binancecoin,1788522900000,724.2131309254378
bitcoin,1788522900000,81279.72587769062
bitcoin-cash,1788522900000,260.1019089584727
cardano,1788522900000,0.22175492286484536
chainlink,1788522900000,12.037616684378499
ethereum,1788522900000,2524.669309912484
hyperliquid,1788522900000,87.16072514214702
monero,1788522900000,544.3625767087735
ripple,1788522900000,1.4511623009894048
solana,1788522900000,104.2949664268725
tron,1788522900000,0.32964951550768584
zcash,1788522900000,1010.6440107554669
binancecoin,1788523200000,724.2293200642936
bitcoin,1788523200000,81222.97676673981
bitcoin-cash,1788523200000,259.9340083535717
cardano,1788523200000,0.2214157377788632
chainlink,1788523200000,12.031542437314567
ethereum,1788523200000,2522.983986719385
hyperliquid,1788523200000,87.20601365676167
monero,1788523200000,545.5355918631362
ripple,1788523200000,1.4505569085296819
solana,1788523200000,104.09128911651332
tron,1788523200000,0.3296732547407681
zcash,1788523200000,1010.3123583288287
binancecoin,1788523500000,724.2849885177093
bitcoin,1788523500000,81182.77258820456
bitcoin-cash,1788523500000,260.2198971183154
cardano,1788523500000,0.22094082738493556
chainlink,1788523500000,12.026923866989323
ethereum,1788523500000,2522.485973768265
hyperliquid,1788523500000,86.8839902362615
monero,1788523500000,547.1254416076089
ripple,1788523500000,1.4484815641060036
solana,1788523500000,103.99919278152917
tron,1788523500000,0.32954405208597215
zcash,1788523500000,1007.9841626174585
binancecoin,1788523800000,725.611344257342
bitcoin,1788523800000,81209.6731179583
bitcoin-cash,1788523800000,260.07116001700774
cardano,1788523800000,0.22126842051254436
chainlink,1788523800000,12.049792650969378
ethereum,1788523800000,2523.7780932934747
hyperliquid,1788523800000,87.03535557973667
monero,1788523800000,546.2626912285408
ripple,1788523800000,1.452554171278345
solana,1788523800000,104.07923694425415
tron,1788523800000,0.32958509759473054
zcash,1788523800000,1010.105769298769
binancecoin,1788524100000,725.6364515366866
bitcoin,1788524100000,81212.75183525526
bitcoin-cash,1788524100000,259.6097255547081
cardano,1788524100000,0.2213103161953384
chainlink,1788524100000,12.045766799602282
ethereum,1788524100000,2523.4827621453824
hyperliquid,1788524100000,87.09338161814675
monero,1788524100000,539.7054684464995
ripple,1788524100000,1.4535715913732807
solana,1788524100000,104.07921247422907
tron,1788524100000,0.32964933110499933
zcash,1788524100000,1009.3585948700497
binancecoin,1788524400000,725.035385740567
bitcoin,1788524400000,81156.60384408351
bitcoin-cash,1788524400000,258.956932884675
cardano,1788524400000,0.22112417977173768
chainlink,1788524400000,12.03917660374752
ethereum,1788524400000,2521.1093761387883
hyperliquid,1788524400000,87.0495341655629
monero,1788524400000,540.9638755831412
ripple,1788524400000,1.4507528277059443
solana,1788524400000,103.98446853681368
tron,1788524400000,0.32950805122549515
zcash,1788524400000,1008.1090497735828
binancecoin,1788524700000,725.234698114374
bitcoin,1788524700000,81201.62721035702
bitcoin-cash,1788524700000,258.86149404858435
cardano,1788524700000,0.2213836777354367
chainlink,1788524700000,12.016246735997404
ethereum,1788524700000,2521.850934836863
hyperliquid,1788524700000,87.17788815807415
monero,1788524700000,539.6466016713337
ripple,1788524700000,1.4504417649364696
solana,1788524700000,104.06445844023924
tron,1788524700000,0.3296774211419352
zcash,1788524700000,1008.2135944533512
binancecoin,1788525000000,726.7865776203565
bitcoin,1788525000000,81315.03835636264
bitcoin-cash,1788525000000,259.1580132046074
cardano,1788525000000,0.22187962087963645
chainlink,1788525000000,12.02426158892032
ethereum,1788525000000,2529.557260409825
hyperliquid,1788525000000,87.22050380704795
monero,1788525000000,540.0159047424261
ripple,1788525000000,1.4551459217323788
solana,1788525000000,104.37342495035664
tron,1788525000000,0.32954986477158854
zcash,1788525000000,1016.7373706695939
binancecoin,1788525300000,716.1739313508755
bitcoin,1788525300000,79885.23152294317
bitcoin-cash,1788525300000,251.64437204471332
cardano,1788525300000,0.21560363190010715
chainlink,1788525300000,11.652281765961344
ethereum,1788525300000,2456.269188248979
hyperliquid,1788525300000,85.77708648805411
monero,1788525300000,531.6276510849958
ripple,1788525300000,1.4088580884055812
solana,1788525300000,101.58280313004082
tron,1788525300000,0.32836868324756924
zcash,1788525300000,988.590304567128
binancecoin,1788525600000,717.9111364319923
bitcoin,1788525600000,79897.36979655061
bitcoin-cash,1788525600000,252.00252510553614
cardano,1788525600000,0.21584246180159739
chainlink,1788525600000,11.692085817693021
ethereum,1788525600000,2456.7324254032937
hyperliquid,1788525600000,85.71388956315809
monero,1788525600000,532.5820498128502
ripple,1788525600000,1.4152061874465967
solana,1788525600000,101.70018646621998
tron,1788525600000,0.32830659886740615
zcash,1788525600000,992.0887982223793
binancecoin,1788525900000,716.4903978505147
bitcoin,1788525900000,79780.29520583163
bitcoin-cash,1788525900000,251.69476345347124
cardano,1788525900000,0.2148769983428467
chainlink,1788525900000,11.671163122746693
ethereum,1788525900000,2454.096433703367
hyperliquid,1788525900000,85.45569739051332
monero,1788525900000,531.3422905014083
ripple,1788525900000,1.412928015562676
solana,1788525900000,101.60837790350132
tron,1788525900000,0.3282314307137599
zcash,1788525900000,983.3035387594684
binancecoin,1788526200000,714.289391662578
bitcoin,1788526200000,79428.94075995262
bitcoin-cash,1788526200000,250.91866544174144
cardano,1788526200000,0.21445797256433233
chainlink,1788526200000,11.652323844898653
ethereum,1788526200000,2447.2724305137936
hyperliquid,1788526200000,84.9257034213294
monero,1788526200000,532.4878455293075
ripple,1788526200000,1.4102844428736603
solana,1788526200000,101.27208954538423
tron,1788526200000,0.32791476504557165
zcash,1788526200000,990.3202624665262
binancecoin,1788526500000,716.4074138339995
bitcoin,1788526500000,79608.15089842542
bitcoin-cash,1788526500000,251.9694365283513
cardano,1788526500000,0.21483675007884476
chainlink,1788526500000,11.688956439497638
ethereum,1788526500000,2456.2815873785585
hyperliquid,1788526500000,85.41699846929981
monero,1788526500000,532.0717238063246
ripple,1788526500000,1.41409449641933
solana,1788526500000,101.73448249477762
tron,1788526500000,0.3284248962035655
zcash,1788526500000,988.3121235574105
binancecoin,1788526800000,715.1805311855401
bitcoin,1788526800000,79438.20975066516
bitcoin-cash,1788526800000,251.503836014639
cardano,1788526800000,0.21445266571872212
chainlink,1788526800000,11.646697497015541
ethereum,1788526800000,2450.5568906453504
hyperliquid,1788526800000,85.49850057816491
monero,1788526800000,526.9509296125527
ripple,1788526800000,1.409137547710381
solana,1788526800000,101.55862536941393
tron,1788526800000,0.32848246695261013
zcash,1788526800000,986.6911488385804
binancecoin,1788527100000,715.3905063365081
bitcoin,1788527100000,79429.4807040198
bitcoin-cash,1788527100000,251.6396344279732
cardano,1788527100000,0.2147444635207599
chainlink,1788527100000,11.62953897275431
ethereum,1788527100000,2449.0458735247275
hyperliquid,1788527100000,85.6153018091102
monero,1788527100000,527.5804512273858
ripple,1788527100000,1.4115924409748952
solana,1788527100000,101.57726775596572
tron,1788527100000,0.32862311648824444
zcash,1788527100000,987.4750095195664
binancecoin,1788527400000,714.5484780771642
bitcoin,1788527400000,79323.71494243998
bitcoin-cash,1788527400000,250.92764784008313
cardano,1788527400000,0.21421341604819436
chainlink,1788527400000,11.614678194368182
ethereum,1788527400000,2449.242045403049
hyperliquid,1788527400000,85.55432010734533
monero,1788527400000,530.0398970348061
ripple,1788527400000,1.4089928209254323
solana,1788527400000,101.5830988314656
tron,1788527400000,0.328881719115198
zcash,1788527400000,987.2128621004772
binancecoin,1788527700000,714.1845723014519
bitcoin,1788527700000,79225.56804712328
bitcoin-cash,1788527700000,250.29613139357514
cardano,1788527700000,0.2138372577965575
chainlink,1788527700000,11.583713460108665
ethereum,1788527700000,2445.682063957159
hyperliquid,1788527700000,85.07237972622988
monero,1788527700000,531.523744421192
ripple,1788527700000,1.4056170923930045
solana,1788527700000,101.14888990167076
tron,1788527700000,0.3287816603199629
zcash,1788527700000,969.7218252882475
binancecoin,1788528000000,715.7800244110857
bitcoin,1788528000000,79352.20566073482
bitcoin-cash,1788528000000,250.6112253969323
cardano,1788528000000,0.21410067433750687
chainlink,1788528000000,11.60788751895825
ethereum,1788528000000,2451.5493090339064
hyperliquid,1788528000000,85.22223529727165
monero,1788528000000,526.4700525906358
ripple,1788528000000,1.4096092526139723
solana,1788528000000,101.38509874387927
tron,1788528000000,0.3291480077419364
zcash,1788528000000,975.5854592661522
binancecoin,1788528300000,715.7424038808992
bitcoin,1788528300000,79403.26184582619
bitcoin-cash,1788528300000,251.27131938767002
cardano,1788528300000,0.21465447302802826
chainlink,1788528300000,11.634845261446692
ethereum,1788528300000,2452.472168171853
hyperliquid,1788528300000,85.55773611719721
monero,1788528300000,529.6785642423433
ripple,1788528300000,1.4113068717666037
solana,1788528300000,101.52900530649161
tron,1788528300000,0.32921832784559946
zcash,1788528300000,976.3345328352397
binancecoin,1788528600000,715.1676754161073
bitcoin,1788528600000,79347.13872953928
bitcoin-cash,1788528600000,250.92564112314534
cardano,1788528600000,0.2143064010973049
chainlink,1788528600000,11.606502698962036
ethereum,1788528600000,2451.0842328294707
hyperliquid,1788528600000,85.41891100522659
monero,1788528600000,529.5194885564374
ripple,1788528600000,1.4094030099268204
solana,1788528600000,101.48602444806461
tron,1788528600000,0.32915038722971235
zcash,1788528600000,977.4662919307381
binancecoin,1788528900000,714.3929739778803
bitcoin,1788528900000,79267.98654656977
bitcoin-cash,1788528900000,250.86741886463668
cardano,1788528900000,0.21430461628613304
chainlink,1788528900000,11.596478851719867
ethereum,1788528900000,2446.050671195481
hyperliquid,1788528900000,85.2581222734207
monero,1788528900000,527.677913325109
ripple,1788528900000,1.4084817785927433
solana,1788528900000,101.4863313050432
tron,1788528900000,0.3292217844670944
zcash,1788528900000,972.9428884152574
binancecoin,1788529200000,715.4997203506025
bitcoin,1788529200000,79364.43431368945
bitcoin-cash,1788529200000,251.45786598936658
cardano,1788529200000,0.214390342714354
chainlink,1788529200000,11.629054719231103
ethereum,1788529200000,2447.885279969969
hyperliquid,1788529200000,85.21346332133335
monero,1788529200000,531.0737308946058
ripple,1788529200000,1.4115800258254643
solana,1788529200000,101.66062237639349
tron,1788529200000,0.3294645495236633
zcash,1788529200000,989.9788014721952
binancecoin,1788529500000,715.5297802227777
bitcoin,1788529500000,79385.95623583897
bitcoin-cash,1788529500000,251.6549806809753
cardano,1788529500000,0.21428900810291449
chainlink,1788529500000,11.632419270695232
ethereum,1788529500000,2449.805358153668
hyperliquid,1788529500000,85.28971963192953
monero,1788529500000,528.6739356702519
ripple,1788529500000,1.4103840481625123
solana,1788529500000,101.70146424306253
tron,1788529500000,0.3294341167031197
zcash,1788529500000,988.2247060517515
binancecoin,1788529800000,717.2454149954635
